nom,code,codeDepartement,siren,codeEpci,codeRegion,codesPostaux,population
Lussan,30151,30,213001514,200034379,76,['30580'],499
Les Mages,30152,30,213001522,200066918,76,['30960'],2061
Malons-et-Elze,30153,30,213001530,200069128,76,['30450'],124
Mandagout,30154,30,213001548,243000270,76,['30120'],389
Manduel,30155,30,213001555,243000643,76,['30129'],7092
Marguerittes,30156,30,213001563,243000643,76,['30320'],8564
Martignargues,30158,30,213001589,200066918,76,['30360'],436
Le Martinet,30159,30,213001597,200066918,76,['30960'],779
Maruéjols-lès-Gardon,30160,30,213001605,200034411,76,['30350'],266
Massanes,30161,30,213001613,200066918,76,['30350'],204
Massillargues-Attuech,30162,30,213001621,200066918,76,['30140'],669
Mauressargues,30163,30,213001639,243000643,76,['30350'],171
Méjannes-le-Clap,30164,30,213001647,200035129,76,['30430'],725
Méjannes-lès-Alès,30165,30,213001654,200066918,76,['30340'],1195
Meynes,30166,30,213001662,243000684,76,['30840'],2542
Meyrannes,30167,30,213001670,200035129,76,['30410'],791
Mialet,30168,30,213001688,200066918,76,['30140'],623
Milhaud,30169,30,213001696,243000643,76,['30540'],5821
Molières-Cavaillac,30170,30,213001704,243000270,76,['30120'],912
Molières-sur-Cèze,30171,30,213001712,200035129,76,['30410'],1209
Monoblet,30172,30,213001720,200034411,76,['30170'],767
Mons,30173,30,213001738,200066918,76,['30340'],1760
Montaren-et-Saint-Médiers,30174,30,213001746,200034379,76,['30700'],1389
Montclus,30175,30,213001753,200034692,76,['30630'],188
Montdardier,30176,30,213001761,243000270,76,['30120'],191
Monteils,30177,30,213001779,200066918,76,['30360'],647
Montfaucon,30178,30,213001787,200034692,76,['30150'],1521
Montfrin,30179,30,213001795,243000684,76,['30490'],3149
Montignargues,30180,30,213001803,243000643,76,['30190'],566
Montmirat,30181,30,213001811,243000296,76,['30260'],471
Montpezat,30182,30,213001829,243000296,76,['30730'],1388
Moulézan,30183,30,213001837,243000643,76,['30350'],656
Moussac,30184,30,213001845,200034379,76,['30190'],1534
Mus,30185,30,213001852,243000569,76,['30121'],1486
Nages-et-Solorgues,30186,30,213001860,243000569,76,['30114'],2021
Navacelles,30187,30,213001878,200035129,76,['30580'],304
Ners,30188,30,213001886,200066918,76,['30360'],712
Nîmes,30189,30,213001894,243000643,76,"['30000', '30900']",147496
Orsan,30191,30,213001910,200034692,76,['30200'],1183
Orthoux-Sérignac-Quilhan,30192,30,213001928,200034411,76,['30260'],435
Parignargues,30193,30,213001936,243000296,76,['30730'],711
Peyremale,30194,30,213001944,200035129,76,['30160'],277
Peyrolles,30195,30,213001951,200034601,76,['30124'],34
Le Pin,30196,30,213001969,200034692,76,['30330'],468
Les Plans,30197,30,213001977,200066918,76,['30340'],284
Les Plantiers,30198,30,213001985,200034601,76,['30122'],249
Pommiers,30199,30,213001993,243000270,76,['30120'],55
Pompignan,30200,30,213002009,200034411,76,['30170'],943
Ponteils-et-Brésis,30201,30,213002017,200069128,76,['30450'],372
Pont-Saint-Esprit,30202,30,213002025,200034692,76,['30130'],10482
Portes,30203,30,213002033,200066918,76,['30530'],330
Potelières,30204,30,213002041,200035129,76,['30500'],358
Pougnadoresse,30205,30,213002058,200034379,76,['30330'],248
Poulx,30206,30,213002066,243000643,76,['30320'],4171
Pouzilhac,30207,30,213002074,243000684,76,['30210'],739
Puechredon,30208,30,213002082,200034411,76,['30610'],46
Pujaut,30209,30,213002090,248400251,76,['30131'],3883
Quissac,30210,30,213002108,200034411,76,['30260'],3333
Redessan,30211,30,213002116,243000643,76,['30129'],4135
Remoulins,30212,30,213002124,243000684,76,['30210'],2255
Revens,30213,30,213002132,200034601,76,['30750'],20
Ribaute-les-Tavernes,30214,30,213002140,200066918,76,['30720'],2066
Rivières,30215,30,213002157,200035129,76,['30430'],406
Robiac-Rochessadoule,30216,30,213002165,200035129,76,['30160'],834
Rochefort-du-Gard,30217,30,213002173,248400251,76,['30650'],7775
Rochegude,30218,30,213002181,200035129,76,['30430'],253
Rogues,30219,30,213002199,243000270,76,['30120'],106
Roquedur,30220,30,213002207,243000270,76,['30440'],264
Roquemaure,30221,30,213002215,248400251,76,['30150'],5531
La Roque-sur-Cèze,30222,30,213002223,200034692,76,['30200'],177
Rousson,30223,30,213002231,200066918,76,['30340'],4325
La Rouvière,30224,30,213002249,243000643,76,['30190'],607
Sabran,30225,30,213002256,200034692,76,['30200'],1610
Saint-Alexandre,30226,30,213002264,200034692,76,['30130'],1245
Saint-Ambroix,30227,30,213002272,200035129,76,['30500'],3324
Sainte-Anastasie,30228,30,213002280,243000643,76,['30190'],1740
Saint-André-de-Majencoules,30229,30,213002298,200034601,76,['30570'],603
Saint-André-de-Roquepertuis,30230,30,213002306,200034692,76,['30630'],590
Saint-André-de-Valborgne,30231,30,213002314,200034601,76,['30940'],361
Saint-André-d'Olérargues,30232,30,213002322,200034692,76,['30330'],438
Saint-Bauzély,30233,30,213002330,243000643,76,['30730'],660
Saint-Bénézet,30234,30,213002348,200034411,76,['30350'],284
Saint-Bonnet-du-Gard,30235,30,213002355,243000684,76,['30210'],851
Saint-Bonnet-de-Salendrinque,30236,30,213002363,200066918,76,['30460'],115
Saint-Brès,30237,30,213002371,200035129,76,['30500'],648
Saint-Bresson,30238,30,213002389,243000270,76,['30440'],66
Sainte-Cécile-d'Andorge,30239,30,213002397,200066918,76,['30110'],572
Saint-Césaire-de-Gauzignan,30240,30,213002405,200066918,76,['30360'],388
Saint-Chaptes,30241,30,213002413,243000643,76,['30190'],1979
Saint-Christol-de-Rodières,30242,30,213002421,200034692,76,['30760'],160
Saint-Christol-lez-Alès,30243,30,213002439,200066918,76,['30380'],7106
